,Subsample size,Energy Weight,2Jmax,Train Precision,Subsampled Energy RMSE (train precision),Subsampled Force RMSE (train precision),Training Energy RMSE (train precision),Training Force RMSE (train precision),Testing Energy RMSE (train precision),Testing Force RMSE (train precision),Subsampled Energy RMSE (6th precision),Subsampled Force RMSE (6th precision),Training Energy RMSE (6th precision),Training Force RMSE (6th precision),Testing Energy RMSE (6th precision),Testing Force RMSE (6th precision)
0,9990,5.0,6,1,0.19741015909267265,0.4000427819436234,0.19741015909267265,0.40004278194362347,0.19836126178480265,0.40117547094915496,0.4554272544156558,0.2499303706556385,0.4554272544156558,0.24993037065563853,0.4552164268109854,0.25045150322169774
1,9990,5.0,6,2,0.043079999567558126,0.221872383849937,0.043079999567558126,0.22187238384993704,0.044607141067799796,0.22225773185803907,0.05268256091630349,0.15934424299391775,0.05268256091630349,0.15934424299391772,0.05256388542826584,0.1599838646164642
2,9990,5.0,6,3,0.023092796545930667,0.17332031548245444,0.02309279654593067,0.17332031548245444,0.024352856949243676,0.17404584023233452,0.019111249679840767,0.15512426366590737,0.019111249679840767,0.1551242636659074,0.020211352747052255,0.15582667912732184
3,9990,5.0,6,4,0.019775442823598142,0.161996047882881,0.019775442823598142,0.16199604788288097,0.021066583626001133,0.162687500547552,0.01933115832155551,0.1543910022108883,0.01933115832155551,0.15439100221088833,0.020564024611581827,0.1551192979022458
4,9990,5.0,6,5,0.019161713859781118,0.1545557758338628,0.019161713859781118,0.1545557758338628,0.020432877268714362,0.15527756672793977,0.019181405122650968,0.15429070218898702,0.019181405122650968,0.15429070218898702,0.020455099811488176,0.15502958455250757
5,9990,5.0,6,6,0.019170023953871324,0.15429046817295072,0.019170023953871324,0.15429046817295078,0.02043812900241081,0.15502902170067417,0.019170023953871324,0.15429046817295072,0.019170023953871324,0.15429046817295078,0.02043812900241081,0.15502902170067417
6,9990,10.0,6,1,0.19151325928708063,0.4009865150073368,0.19151325928708063,0.4009865150073367,0.19221211604687108,0.40220818576567297,0.45739416083775836,0.25021773358764177,0.45739416083775836,0.25021773358764177,0.4573151367590836,0.25078379216125457
7,9990,10.0,6,2,0.04109680529811944,0.22199154072217814,0.04109680529811944,0.221991540722178,0.04219211032085153,0.2224045225760828,0.05253980394998421,0.15944075238625158,0.05253980394998421,0.15944075238625163,0.052033913628785206,0.16011007509070665
8,9990,10.0,6,3,0.020702083855008983,0.17341960632901557,0.020702083855008983,0.17341960632901557,0.021199673211388593,0.17417633710046512,0.01685945968233686,0.15525220730486525,0.01685945968233686,0.15525220730486525,0.017031855194024344,0.15598912783247934
9,9990,10.0,6,4,0.017093117440081962,0.1620974563918827,0.017093117440081965,0.16209745639188267,0.017448582824435833,0.16282342588313467,0.016780257996452982,0.15448243375155649,0.016780257996452982,0.1544824337515566,0.017042000982912354,0.15524635309589513
10,9990,10.0,6,5,0.016432965642087072,0.15465993856257176,0.016432965642087075,0.15465993856257176,0.016747715076513073,0.1554167278871879,0.01644475582079656,0.15439522421551777,0.01644475582079656,0.1543952242155178,0.016762430984947837,0.15516925517154195
11,9990,10.0,6,6,0.016442305662945623,0.15439484452397556,0.016442305662945623,0.1543948445239756,0.016756869661685395,0.1551686005149901,0.016442305662945623,0.15439484452397556,0.016442305662945623,0.1543948445239756,0.016756869661685395,0.1551686005149901
12,9990,12.25,6,1,0.19025659149531385,0.40147991566371555,0.19025659149531385,0.4014799156637155,0.1909372748855687,0.4027382365176824,0.45784955091327706,0.2505261613460808,0.4578495509132771,0.2505261613460808,0.45783156796565627,0.2511266913135843
13,9990,12.25,6,2,0.040785351804076615,0.2220386601429104,0.04078535180407661,0.2220386601429104,0.04179199467740339,0.22246392816987126,0.05249645058457185,0.1594886021690805,0.05249645058457184,0.15948860216908048,0.051934561365192644,0.16017337390762326
14,9990,12.25,6,3,0.02021347730049043,0.17346699894642587,0.02021347730049043,0.1734669989464259,0.0205411517748187,0.17423694170965165,0.016451365190469885,0.1553089190099593,0.016451365190469885,0.15530891900995933,0.016426167486707194,0.156061369981511
15,9990,12.25,6,4,0.01648899853887186,0.16214896113047983,0.01648899853887186,0.16214896113047989,0.01663593188145647,0.16288950958286086,0.016188776684934916,0.15452751008981544,0.01618877668493492,0.15452751008981544,0.016235710516766377,0.1553067526984108
16,9990,12.25,6,5,0.015817018310707538,0.15471279916800687,0.015817018310707538,0.15471279916800687,0.015914978512529165,0.15548514387266463,0.015827401863305387,0.1544483186752907,0.015827401863305387,0.1544483186752907,0.015929045367385028,0.15523781658582922
17,9990,12.25,6,6,0.01582570343510023,0.15444788298156578,0.01582570343510023,0.1544478829815658,0.015924922227983352,0.1552371201077065,0.01582570343510023,0.15444788298156578,0.01582570343510023,0.1544478829815658,0.015924922227983352,0.1552371201077065
18,9990,50.0,6,1,0.17074039325203352,0.4603160451948839,0.17074039325203352,0.46031604519488395,0.17153395309716915,0.4619228522627301,0.4607212044328138,0.33257700987143624,0.4607212044328138,0.33257700987143646,0.4611201141432437,0.3336895696099127
19,9990,50.0,6,2,0.03793403684473742,0.2253997102364766,0.03793403684473742,0.22539971023647662,0.03891619706376276,0.2260099785049896,0.052136496530102654,0.1639792753973517,0.052136496530102654,0.1639792753973517,0.051656938404145966,0.1649010316726774
20,9990,50.0,6,3,0.01652785554348124,0.17565211799540206,0.01652785554348124,0.1756521179954021,0.016592755300319166,0.17657436185490555,0.012996329217014234,0.1577440079133299,0.012996329217014236,0.15774400791332993,0.012850562083082592,0.1586952147357472
21,9990,50.0,6,4,0.011840674527007709,0.1643062543538257,0.011840674527007709,0.16430625435382576,0.011711594733060486,0.16519016405412498,0.011361178966791856,0.156642343432149,0.011361178966791858,0.15664234343214894,0.011117624340254853,0.15758621066747286
22,9990,50.0,6,5,0.010987046214687518,0.1569370425903745,0.010987046214687518,0.15693704259037444,0.010783575701848394,0.15788871069608748,0.010986916063254266,0.15668089273515076,0.010986916063254266,0.15668089273515068,0.010794496393415726,0.1576455472903609
23,9990,50.0,6,6,0.010982962851257161,0.15668222036884122,0.010982962851257161,0.1566822203688412,0.01078840724527025,0.15764611282517282,0.010982962851257161,0.15668222036884122,0.010982962851257161,0.1566822203688412,0.01078840724527025,0.15764611282517282
24,9990,150.0,6,1,0.13958515251694328,0.8813297482473552,0.13958515251694326,0.8813297482473554,0.14149613905148342,0.883576713096882,0.4689471486921004,0.8207749475884842,0.4689471486921004,0.8207749475884841,0.4688634406357276,0.8226745919707857
25,9990,150.0,6,2,0.03439818526343922,0.2561942190393624,0.03439818526343922,0.2561942190393625,0.03566471870079707,0.2575468340876499,0.053445660263680396,0.2040431388516133,0.053445660263680396,0.2040431388516132,0.05308661105493177,0.20584762786236457
26,9990,150.0,6,3,0.014064258064216132,0.18684325350120082,0.01406425806421613,0.18684325350120085,0.014318859417929108,0.1882383863427939,0.011962805957550199,0.17028145059765962,0.011962805957550199,0.1702814505976596,0.012175589934490272,0.17178537221192672
27,9990,150.0,6,4,0.009179560447070549,0.17275052094446622,0.009179560447070547,0.1727505209444663,0.009365367902947494,0.1740131094675056,0.008572342978995381,0.1654046237696445,0.00857234297899538,0.1654046237696445,0.008675966245181141,0.1667650367153577
28,9990,150.0,6,5,0.008154979656322567,0.16537831348480578,0.008154979656322569,0.16537831348480572,0.008304743696753722,0.1667459578226957,0.008149438580746248,0.1651398397252923,0.008149438580746248,0.16513983972529228,0.008306848389002825,0.16651972115282154
29,9990,150.0,6,6,0.008145529743415392,0.16514206629680164,0.008145529743415392,0.1651420662968016,0.008299007027149407,0.16652065335507218,0.008145529743415392,0.16514206629680164,0.008145529743415392,0.1651420662968016,0.008299007027149407,0.16652065335507218
30,9990,300.0,6,1,0.12583655358268447,1.3694524827333157,0.12583655358268447,1.3694524827333154,0.12922811453029412,1.3751415816986452,0.47548870138816723,1.3318109835643828,0.47548870138816723,1.3318109835643825,0.4744760331824625,1.3372043003738427
31,9990,300.0,6,2,0.03287803427459263,0.311195706468717,0.03287803427459263,0.3111957064687171,0.034515896735829096,0.3139142618368898,0.05469872547590083,0.2700836570314275,0.05469872547590083,0.27008365703142745,0.05435488235877942,0.2733906494396304
32,9990,300.0,6,3,0.013105503179250183,0.2071318684979779,0.013105503179250183,0.20713186849797796,0.013531976674546909,0.2092835295842837,0.012223891414157775,0.19260757020958544,0.012223891414157775,0.1926075702095854,0.012546569400154391,0.19492136247956676
33,9990,300.0,6,4,0.008338016086690372,0.18518057740873237,0.008338016086690372,0.18518057740873242,0.008731681783778486,0.18699584985482265,0.007824893700139059,0.17840328757205157,0.00782489370013906,0.17840328757205162,0.008134523177041728,0.18033815738545925
34,9990,300.0,6,5,0.007316035504659017,0.17674599804151175,0.007316035504659017,0.17674599804151178,0.007657420263328632,0.17860854150863273,0.007309812932963855,0.17652547382029063,0.007309812932963855,0.17652547382029066,0.0076561155192096265,0.1784027543906714
35,9990,300.0,6,6,0.007305488909968546,0.17652686631417017,0.007305488909968546,0.1765268663141701,0.007648842566446303,0.178406700631961,0.007305488909968546,0.17652686631417017,0.007305488909968546,0.1765268663141701,0.007648842566446303,0.178406700631961
